Customer_ID,Age,Gender,City,Annual_Income,Spending_Score,Online_Purchases,Store_Visits,Membership_Years,Preferred_Category,Avg_Basket_Value,Last_Purchase_Days
14347,27.0,Female,Hyderabad,3309,1.0,22.0,18.0,7.0,Fashion,5411,141.0
14348,52.0,Female,Bangalore,92081,72.0,42.0,18.0,13.0,Home Decor,7516,2.0
14349,42.0,Male,Pune,68671,33.0,48.0,17.0,8.0,Fashion,5736,34.0
14350,20.0,Male,Hyderabad,35251,64.0,23.0,11.0,4.0,Grocery,8462,40.0
14351,64.0,Male,Pune,102606,68.0,46.0,15.0,12.0,Grocery,4745,69.0
14352,55.0,Male,Mumbai,59102,14.0,24.0,6.0,8.0,Electronics,5470,153.0
14353,34.0,Female,Hyderabad,56976,93.0,6.0,12.0,3.0,Grocery,5138,77.0
14354,29.0,Male,Bangalore,79379,14.0,37.0,7.0,13.0,Fashion,3611,28.0
14355,69.0,Male,Pune,98570,9.0,46.0,8.0,1.0,Electronics,1086,113.0
14356,41.0,Male,Mumbai,72835,73.0,46.0,4.0,13.0,Fashion,5449,56.0
14357,46.0,Female,Hyderabad,71045,26.0,38.0,3.0,13.0,Home Decor,1798,112.0
14358,60.0,Male,Pune,52578,49.0,34.0,3.0,8.0,Electronics,5928,154.0
14359,42.0,Female,Pune,98143,17.0,13.0,10.0,11.0,Grocery,7312,155.0
14360,53.0,Female,Bangalore,73076,68.0,8.0,15.0,12.0,Electronics,4880,26.0
14361,43.0,Female,Mumbai,64363,60.0,2.0,13.0,6.0,Grocery,5763,15.0
14362,55.0,Female,Delhi,61262,3.0,37.0,19.0,9.0,Grocery,5831,50.0
14363,18.0,Female,Pune,95670,93.0,19.0,8.0,3.0,Fashion,6900,134.0
14364,37.0,Female,Hyderabad,63441,25.0,40.0,18.0,8.0,Grocery,4803,68.0
14365,45.0,Female,Bangalore,95734,21.0,32.0,5.0,9.0,Grocery,2582,132.0
14366,33.0,Male,Bangalore,58210,12.0,40.0,7.0,9.0,Grocery,1498,158.0
14367,64.0,Male,Pune,88057,54.0,43.0,5.0,12.0,Fashion,4307,77.0
14368,34.0,Female,Pune,75177,1.0,31.0,19.0,14.0,Grocery,1740,9.0
14369,57.0,Male,Pune,46231,1.0,35.0,17.0,14.0,Home Decor,5075,170.0
14370,45.0,Male,Delhi,67825,45.0,25.0,19.0,7.0,Fashion,5502,14.0
14371,29.0,Female,Pune,15234,46.0,47.0,4.0,12.0,Home Decor,3944,40.0
14372,44.0,Male,Mumbai,51399,48.0,4.0,7.0,11.0,Electronics,6476,131.0
14373,59.0,Female,Hyderabad,30554,7.0,48.0,6.0,10.0,Fashion,5321,169.0
14374,64.0,Male,Pune,119937,10.0,29.0,14.0,3.0,Home Decor,3675,33.0
14375,47.0,Female,Delhi,30849,15.0,16.0,19.0,3.0,Fashion,4089,79.0
14376,58.0,Female,Hyderabad,134644,40.0,5.0,11.0,2.0,Grocery,7699,60.0
14377,51.0,Male,Bangalore,82856,11.0,14.0,7.0,1.0,Fashion,1598,64.0
14378,54.0,Male,Pune,57028,56.0,0.0,3.0,13.0,Electronics,4518,62.0
14379,23.0,Female,Hyderabad,90159,46.0,12.0,17.0,2.0,Home Decor,5396,79.0
14380,24.0,Female,Bangalore,53887,45.0,47.0,11.0,5.0,Fashion,3784,135.0
14381,49.0,Female,Delhi,34761,87.0,33.0,15.0,1.0,Grocery,3555,76.0
14382,,,,71976,,,,,,7208,
14383,42.0,Male,Pune,87501,27.0,18.0,15.0,4.0,Home Decor,9083,39.0
14384,50.0,Male,Mumbai,101960,81.0,1.0,17.0,11.0,Home Decor,4331,175.0
14385,24.0,Male,Delhi,82443,50.0,43.0,11.0,10.0,Electronics,5050,105.0
14386,69.0,Female,Hyderabad,56766,61.0,11.0,12.0,10.0,Grocery,6160,70.0
14387,29.0,Female,Hyderabad,104656,13.0,39.0,13.0,1.0,Grocery,2962,26.0
14388,33.0,Female,Delhi,495370,12.0,43.0,11.0,12.0,Home Decor,20560,58.0
14389,33.0,Female,Delhi,76725,29.0,23.0,11.0,10.0,Fashion,8067,73.0
14390,60.0,Male,Pune,100269,85.0,10.0,9.0,8.0,Home Decor,9767,179.0
14391,53.0,Female,Bangalore,124620,84.0,1.0,11.0,12.0,Grocery,2503,52.0
14392,30.0,Female,Mumbai,56410,20.0,0.0,4.0,5.0,Electronics,3210,144.0
14393,24.0,Male,Mumbai,47508,31.0,27.0,2.0,10.0,Electronics,4136,48.0
14394,53.0,Male,Hyderabad,55682,8.0,3.0,4.0,4.0,Home Decor,4258,27.0
14395,64.0,Female,Hyderabad,36258,24.0,40.0,14.0,3.0,Electronics,7167,161.0
14396,,,,84780,,,,,,5068,
14397,26.0,Female,Delhi,29752,39.0,6.0,17.0,6.0,Fashion,7004,173.0
14398,49.0,Male,Mumbai,101625,33.0,21.0,12.0,12.0,Electronics,5483,100.0
14399,28.0,Male,Pune,53195,42.0,25.0,6.0,1.0,Fashion,4772,22.0
14400,25.0,Female,Hyderabad,103967,15.0,28.0,12.0,14.0,Home Decor,5893,42.0
14401,50.0,Male,Hyderabad,6074,68.0,24.0,15.0,8.0,Grocery,444,109.0
14402,40.0,Female,Mumbai,60370,65.0,9.0,19.0,10.0,Grocery,4345,33.0
14403,42.0,Male,Hyderabad,37674,32.0,19.0,10.0,2.0,Fashion,4418,109.0
14404,25.0,Male,Hyderabad,103833,11.0,13.0,2.0,13.0,Grocery,2215,138.0
14405,62.0,Male,Bangalore,111975,94.0,32.0,12.0,9.0,Home Decor,7687,47.0
14406,39.0,Male,Delhi,11398,37.0,4.0,12.0,11.0,Grocery,4509,96.0
14407,21.0,Male,Hyderabad,91646,19.0,44.0,7.0,7.0,Electronics,5735,125.0
14408,57.0,Female,Bangalore,96717,51.0,5.0,1.0,3.0,Home Decor,6729,79.0
14409,20.0,Male,Pune,78142,100.0,21.0,18.0,4.0,Home Decor,3334,39.0
14410,46.0,Female,Hyderabad,84704,34.0,16.0,3.0,3.0,Grocery,5569,122.0
14411,58.0,Male,Pune,82901,71.0,14.0,5.0,6.0,Grocery,1728,46.0
14412,46.0,Female,Hyderabad,91737,60.0,38.0,15.0,9.0,Fashion,6091,72.0
14413,51.0,Male,Mumbai,42688,84.0,39.0,10.0,10.0,Electronics,3894,51.0
14414,51.0,Female,Bangalore,100012,53.0,27.0,19.0,9.0,Grocery,4440,25.0
14415,45.0,Female,Bangalore,75233,12.0,1.0,1.0,1.0,Grocery,7243,82.0
14416,30.0,Male,Mumbai,73733,62.0,17.0,7.0,10.0,Fashion,8637,143.0
14417,32.0,Male,Delhi,84165,96.0,26.0,18.0,6.0,Grocery,3559,58.0
14418,40.0,Male,Bangalore,38230,66.0,20.0,2.0,1.0,Electronics,3299,26.0
14419,61.0,Female,Pune,31163,86.0,22.0,19.0,11.0,Electronics,6379,41.0
14420,43.0,Female,Bangalore,66974,48.0,6.0,10.0,4.0,Home Decor,6285,44.0
14421,21.0,Male,Delhi,108588,40.0,47.0,15.0,7.0,Home Decor,2621,85.0
14422,43.0,Male,Pune,40365,24.0,18.0,10.0,4.0,Electronics,4953,22.0
14423,57.0,Female,Pune,74378,50.0,8.0,10.0,9.0,Fashion,4957,110.0
14424,26.0,Female,Mumbai,52082,95.0,11.0,12.0,14.0,Home Decor,4916,37.0
14425,22.0,Male,Hyderabad,48725,68.0,45.0,8.0,10.0,Electronics,6322,118.0
14426,49.0,Female,Mumbai,82518,88.0,29.0,14.0,5.0,Electronics,8033,101.0
14427,37.0,Male,Hyderabad,88984,43.0,6.0,2.0,14.0,Home Decor,4534,142.0
14428,67.0,Male,Mumbai,50311,17.0,1.0,17.0,9.0,Electronics,8594,4.0
14429,28.0,Male,Hyderabad,104681,83.0,16.0,6.0,1.0,Electronics,4753,24.0
14430,32.0,Female,Bangalore,80562,55.0,10.0,8.0,13.0,Electronics,8268,65.0
14431,49.0,Female,Pune,63958,34.0,49.0,1.0,12.0,Electronics,5849,66.0
14432,45.0,Female,Hyderabad,78687,97.0,11.0,3.0,14.0,Home Decor,7171,13.0
14433,39.0,Female,Bangalore,120908,70.0,2.0,15.0,4.0,Fashion,6891,27.0
14434,58.0,Male,Delhi,88838,60.0,20.0,17.0,7.0,Electronics,3375,116.0
14435,34.0,Female,Mumbai,52532,51.0,13.0,7.0,13.0,Grocery,5730,81.0
14436,43.0,Male,Delhi,69532,100.0,14.0,14.0,2.0,Fashion,3168,121.0
14437,61.0,Male,Bangalore,73281,77.0,41.0,3.0,9.0,Grocery,4794,109.0
14438,24.0,Male,Delhi,86633,73.0,40.0,18.0,3.0,Grocery,2711,145.0
14439,59.0,Female,Delhi,75988,35.0,9.0,5.0,4.0,Electronics,4596,69.0
14440,,,,117383,,,,,,5121,
14441,42.0,Male,Pune,64332,16.0,9.0,6.0,14.0,Grocery,3293,72.0
14442,27.0,Female,Hyderabad,26752,82.0,16.0,3.0,4.0,Grocery,4998,108.0
14443,62.0,Male,Mumbai,75363,18.0,43.0,18.0,8.0,Grocery,6608,73.0
14444,36.0,Female,Hyderabad,58971,38.0,24.0,3.0,2.0,Electronics,3041,18.0
14445,28.0,Female,Mumbai,32399,43.0,26.0,8.0,5.0,Electronics,6778,16.0
14446,,,,52411,,,,,,6848,
14447,25.0,Male,Delhi,61040,7.0,10.0,18.0,12.0,Electronics,3095,96.0
14448,57.0,Female,Pune,98495,87.0,12.0,15.0,6.0,Fashion,-229,40.0
14449,21.0,Female,Delhi,32918,87.0,0.0,14.0,9.0,Home Decor,7180,39.0
14450,64.0,Female,Pune,78744,46.0,30.0,16.0,12.0,Electronics,4509,56.0
14451,48.0,Female,Bangalore,125512,61.0,32.0,3.0,9.0,Electronics,5000,117.0
14452,45.0,Male,Mumbai,65628,18.0,20.0,15.0,14.0,Grocery,9043,54.0
14453,28.0,Female,Mumbai,64893,71.0,15.0,19.0,1.0,Electronics,5849,172.0
14454,60.0,Male,Bangalore,87994,40.0,38.0,8.0,4.0,Grocery,5930,46.0
14455,18.0,Female,Hyderabad,83054,88.0,22.0,2.0,4.0,Electronics,4983,160.0
14456,66.0,Male,Bangalore,105439,78.0,9.0,17.0,1.0,Electronics,4616,176.0
14457,64.0,Female,Bangalore,65822,50.0,47.0,12.0,10.0,Electronics,4873,166.0
14458,69.0,Male,Pune,437770,5.0,32.0,19.0,2.0,Electronics,18800,43.0
14459,55.0,Female,Bangalore,87952,54.0,21.0,11.0,6.0,Electronics,1629,4.0
14460,41.0,Male,Mumbai,61611,86.0,40.0,18.0,10.0,Home Decor,3003,5.0
14461,64.0,Male,Delhi,67150,58.0,5.0,13.0,3.0,Electronics,4886,113.0
14462,48.0,Male,Pune,69720,22.0,46.0,14.0,9.0,Electronics,9074,58.0
14463,58.0,Female,Pune,39057,74.0,35.0,12.0,3.0,Grocery,2223,37.0
14464,63.0,Male,Hyderabad,60283,90.0,46.0,15.0,3.0,Fashion,3961,154.0
14465,67.0,Male,Delhi,107404,79.0,9.0,8.0,9.0,Fashion,3941,9.0
14466,43.0,Male,Pune,95942,38.0,15.0,2.0,3.0,Home Decor,6381,15.0
14467,66.0,Male,Bangalore,55501,49.0,12.0,8.0,6.0,Electronics,5186,88.0
14468,67.0,Female,Pune,69606,1.0,19.0,5.0,6.0,Fashion,3714,99.0
14469,22.0,Male,Pune,94284,78.0,3.0,2.0,1.0,Grocery,7308,105.0
14470,37.0,Male,Pune,81085,36.0,19.0,10.0,13.0,Grocery,3015,154.0
14471,69.0,Male,Hyderabad,89997,95.0,21.0,10.0,13.0,Home Decor,3985,105.0
14472,58.0,Female,Pune,83353,28.0,28.0,4.0,7.0,Grocery,2776,27.0
14473,28.0,Male,Pune,75385,98.0,15.0,4.0,9.0,Fashion,6985,83.0
14474,50.0,Male,Hyderabad,65852,35.0,42.0,8.0,9.0,Fashion,4903,159.0
14475,67.0,Male,Delhi,40122,60.0,46.0,6.0,9.0,Fashion,3576,32.0
14476,55.0,Male,Mumbai,87305,62.0,42.0,15.0,2.0,Electronics,5892,130.0
14477,44.0,Female,Hyderabad,64456,87.0,22.0,18.0,1.0,Grocery,8157,18.0
14478,51.0,Male,Hyderabad,28802,46.0,29.0,8.0,6.0,Grocery,482,28.0
14479,32.0,Male,Pune,56358,83.0,29.0,7.0,6.0,Electronics,6231,71.0
14480,49.0,Female,Pune,91307,82.0,42.0,17.0,4.0,Fashion,8467,117.0
14481,38.0,Female,Mumbai,22095,79.0,2.0,19.0,13.0,Grocery,8109,100.0
14482,63.0,Female,Pune,44261,61.0,23.0,2.0,8.0,Fashion,4500,88.0
14483,22.0,Male,Bangalore,73428,65.0,48.0,12.0,5.0,Electronics,5192,92.0
14484,23.0,Female,Pune,105142,89.0,36.0,19.0,7.0,Fashion,5416,153.0
14485,55.0,Male,Pune,94999,26.0,12.0,5.0,9.0,Home Decor,4484,39.0
14486,39.0,Female,Bangalore,107540,35.0,41.0,12.0,13.0,Electronics,6847,177.0
14487,35.0,Male,Mumbai,75194,57.0,31.0,17.0,1.0,Fashion,1787,132.0
14488,,,,64770,,,,,,6151,
14489,27.0,Male,Hyderabad,91082,63.0,11.0,2.0,13.0,Grocery,4848,122.0
14490,63.0,Female,Bangalore,47515,4.0,7.0,4.0,13.0,Home Decor,7021,68.0
14491,30.0,Male,Delhi,45565,79.0,23.0,6.0,4.0,Electronics,7219,57.0
14492,48.0,Male,Hyderabad,41122,42.0,43.0,9.0,7.0,Fashion,5220,13.0
14493,47.0,Male,Pune,97222,45.0,15.0,10.0,11.0,Grocery,3754,63.0
14494,20.0,Male,Hyderabad,49135,39.0,31.0,11.0,4.0,Fashion,7076,71.0
14495,47.0,Male,Mumbai,95015,65.0,33.0,2.0,4.0,Fashion,2452,153.0
14496,23.0,Male,Mumbai,73711,22.0,34.0,9.0,13.0,Electronics,2894,23.0
14497,46.0,Male,Bangalore,97543,11.0,31.0,17.0,14.0,Electronics,4847,30.0
14498,25.0,Male,Hyderabad,42365,37.0,49.0,9.0,4.0,Fashion,3960,113.0
14499,61.0,Female,Pune,54362,90.0,16.0,8.0,6.0,Electronics,4569,135.0
14500,62.0,Male,Mumbai,81349,51.0,1.0,5.0,5.0,Fashion,4392,54.0
14501,60.0,Male,Pune,59226,91.0,25.0,5.0,2.0,Electronics,4947,109.0
14502,61.0,Female,Delhi,7666,58.0,43.0,6.0,9.0,Home Decor,7974,145.0
14503,50.0,Male,Mumbai,35693,77.0,16.0,16.0,11.0,Electronics,2690,97.0
14504,34.0,Female,Bangalore,42168,7.0,37.0,1.0,6.0,Fashion,4067,60.0
14505,65.0,Male,Delhi,44021,8.0,48.0,9.0,10.0,Grocery,6649,66.0
14506,28.0,Female,Hyderabad,87044,51.0,1.0,7.0,6.0,Electronics,5073,166.0
14507,30.0,Female,Pune,78426,23.0,7.0,11.0,9.0,Home Decor,3058,141.0
14508,67.0,Male,Mumbai,74055,90.0,45.0,15.0,1.0,Home Decor,4825,52.0
14509,28.0,Female,Delhi,120216,91.0,5.0,5.0,7.0,Home Decor,1985,32.0
14510,48.0,Male,Delhi,99380,9.0,8.0,19.0,3.0,Home Decor,7064,9.0
14511,45.0,Male,Mumbai,90045,46.0,0.0,6.0,4.0,Fashion,5236,17.0
14512,61.0,Male,Hyderabad,32618,38.0,4.0,14.0,1.0,Home Decor,9400,126.0
14513,23.0,Male,Hyderabad,71488,13.0,38.0,14.0,3.0,Grocery,2759,82.0
14514,58.0,Female,Bangalore,77467,7.0,8.0,11.0,14.0,Electronics,3670,40.0
14515,33.0,Male,Hyderabad,59619,11.0,13.0,4.0,14.0,Home Decor,5342,104.0
14516,21.0,Female,Bangalore,112659,74.0,26.0,10.0,14.0,Electronics,7634,128.0
14517,52.0,Female,Delhi,71280,97.0,8.0,2.0,7.0,Fashion,4029,156.0
14518,65.0,Male,Mumbai,39291,50.0,35.0,4.0,14.0,Electronics,3592,178.0
14519,43.0,Male,Hyderabad,45065,67.0,28.0,10.0,6.0,Fashion,5151,18.0
14520,29.0,Male,Bangalore,127058,41.0,19.0,1.0,13.0,Fashion,3656,141.0
14521,,,,59496,,,,,,5951,
14522,54.0,Female,Hyderabad,18036,37.0,35.0,18.0,9.0,Home Decor,5152,143.0
14523,42.0,Male,Pune,55016,56.0,2.0,12.0,4.0,Grocery,6397,166.0
14524,35.0,Female,Delhi,24334,80.0,22.0,19.0,7.0,Electronics,6788,6.0
14525,,,,92932,,,,,,5732,
14526,40.0,Male,Delhi,21128,44.0,8.0,5.0,7.0,Electronics,7307,98.0
14527,55.0,Male,Mumbai,34944,50.0,29.0,4.0,5.0,Grocery,4324,119.0
14528,35.0,Male,Mumbai,70099,71.0,18.0,13.0,1.0,Electronics,2112,78.0
14529,43.0,Female,Mumbai,97734,79.0,37.0,18.0,4.0,Grocery,2844,48.0
14530,23.0,Female,Pune,68264,6.0,2.0,12.0,3.0,Grocery,4829,111.0
14531,21.0,Male,Mumbai,38558,18.0,49.0,16.0,6.0,Electronics,5835,169.0
14532,61.0,Female,Pune,74564,19.0,47.0,6.0,6.0,Electronics,6167,83.0
14533,68.0,Female,Mumbai,58305,51.0,2.0,7.0,1.0,Fashion,3704,104.0
14534,46.0,Male,Delhi,98317,66.0,33.0,9.0,14.0,Grocery,6730,74.0
14535,51.0,Male,Hyderabad,91369,3.0,1.0,10.0,14.0,Electronics,360,55.0
14536,34.0,Female,Hyderabad,56571,89.0,26.0,5.0,11.0,Home Decor,3905,61.0
14537,60.0,Female,Mumbai,89494,100.0,22.0,4.0,2.0,Home Decor,5988,2.0
14538,60.0,Female,Hyderabad,76780,54.0,41.0,11.0,13.0,Fashion,6825,116.0
14539,33.0,Female,Mumbai,104170,49.0,31.0,19.0,12.0,Home Decor,6514,2.0
14540,19.0,Male,Mumbai,88429,28.0,46.0,7.0,2.0,Electronics,6860,76.0
14541,51.0,Male,Bangalore,83674,38.0,34.0,13.0,12.0,Grocery,5347,10.0
14542,25.0,Female,Bangalore,103198,28.0,39.0,13.0,10.0,Electronics,4757,76.0
14543,30.0,Male,Bangalore,70385,32.0,17.0,18.0,14.0,Home Decor,1243,167.0
14544,59.0,Female,Pune,50672,41.0,26.0,9.0,4.0,Home Decor,4515,2.0
14545,25.0,Female,Bangalore,75020,36.0,10.0,13.0,13.0,Electronics,2705,121.0
14546,47.0,Male,Mumbai,61114,36.0,38.0,13.0,9.0,Fashion,6232,65.0
14547,49.0,Female,Delhi,85104,87.0,18.0,5.0,11.0,Electronics,2264,81.0
14548,53.0,Female,Bangalore,71548,66.0,24.0,12.0,2.0,Fashion,4689,85.0
14549,64.0,Male,Bangalore,80073,10.0,6.0,1.0,11.0,Home Decor,2619,44.0
14550,47.0,Male,Delhi,39897,70.0,30.0,18.0,8.0,Grocery,4976,34.0
14551,18.0,Female,Mumbai,82707,72.0,1.0,17.0,11.0,Grocery,4736,73.0
14552,60.0,Female,Pune,37869,79.0,37.0,10.0,12.0,Electronics,1492,106.0
14553,56.0,Male,Bangalore,94044,93.0,4.0,9.0,1.0,Fashion,5688,173.0
14554,34.0,Female,Delhi,94081,63.0,13.0,8.0,12.0,Home Decor,4430,160.0
14555,37.0,Female,Mumbai,78698,92.0,17.0,15.0,8.0,Grocery,5055,5.0
14556,41.0,Male,Hyderabad,77752,22.0,35.0,13.0,3.0,Electronics,4169,110.0
14557,67.0,Male,Pune,64408,98.0,3.0,17.0,14.0,Electronics,3566,69.0
14558,39.0,Male,Delhi,54919,20.0,23.0,9.0,5.0,Home Decor,6513,54.0
14559,46.0,Male,Delhi,69625,33.0,12.0,11.0,1.0,Home Decor,7062,38.0
14560,39.0,Male,Delhi,119567,15.0,20.0,4.0,1.0,Electronics,6938,137.0
14561,61.0,Male,Bangalore,75732,7.0,32.0,7.0,6.0,Electronics,2265,61.0
14562,26.0,Female,Hyderabad,36356,88.0,19.0,3.0,3.0,Electronics,7777,95.0
14563,54.0,Female,Pune,27291,90.0,4.0,10.0,8.0,Fashion,6125,21.0
14564,27.0,Male,Mumbai,34048,50.0,23.0,3.0,4.0,Home Decor,7498,36.0
14565,53.0,Male,Mumbai,60560,10.0,34.0,1.0,6.0,Electronics,7465,1.0
14566,54.0,Female,Hyderabad,101644,79.0,29.0,14.0,13.0,Home Decor,5698,150.0
14567,45.0,Female,Delhi,44412,37.0,27.0,13.0,10.0,Electronics,3411,143.0
14568,45.0,Female,Delhi,105543,59.0,44.0,5.0,12.0,Electronics,3483,46.0
14569,59.0,Male,Delhi,74486,88.0,6.0,8.0,9.0,Electronics,3639,65.0
14570,60.0,Male,Delhi,82086,75.0,41.0,12.0,14.0,Home Decor,4637,6.0
14571,38.0,Female,Delhi,81400,63.0,34.0,6.0,8.0,Electronics,3022,168.0
14572,41.0,Male,Hyderabad,84766,21.0,29.0,2.0,4.0,Electronics,1569,163.0
14573,59.0,Male,Bangalore,59715,79.0,33.0,4.0,10.0,Home Decor,1632,81.0
14574,57.0,Male,Pune,11639,79.0,38.0,5.0,8.0,Electronics,4932,151.0
14575,19.0,Female,Delhi,55291,37.0,8.0,11.0,7.0,Grocery,4461,148.0
14576,25.0,Female,Bangalore,47803,45.0,11.0,13.0,5.0,Grocery,6019,28.0
14577,65.0,Male,Mumbai,77764,14.0,28.0,8.0,7.0,Electronics,4639,165.0
14578,44.0,Male,Hyderabad,75480,43.0,9.0,5.0,7.0,Fashion,7304,135.0
14579,39.0,Male,Bangalore,63190,85.0,26.0,6.0,14.0,Home Decor,3821,49.0
14580,54.0,Male,Delhi,113888,84.0,18.0,15.0,13.0,Electronics,5660,24.0
14581,44.0,Male,Delhi,53981,33.0,12.0,16.0,10.0,Home Decor,6104,80.0
14582,46.0,Female,Delhi,14356,3.0,41.0,11.0,2.0,Fashion,5106,13.0
14583,,,,72986,,,,,,7027,
14584,61.0,Male,Delhi,99729,44.0,31.0,6.0,3.0,Home Decor,6052,135.0
14585,30.0,Male,Bangalore,77179,87.0,14.0,12.0,8.0,Fashion,6610,15.0
14586,62.0,Female,Delhi,61084,91.0,20.0,4.0,8.0,Fashion,3717,87.0
14587,27.0,Female,Mumbai,76011,35.0,2.0,14.0,9.0,Home Decor,4561,151.0
14588,53.0,Male,Mumbai,115972,25.0,7.0,11.0,11.0,Fashion,626,124.0
14589,26.0,Female,Pune,48121,96.0,5.0,12.0,4.0,Grocery,4874,69.0
14590,44.0,Female,Delhi,70771,86.0,28.0,2.0,10.0,Electronics,2259,91.0
14591,51.0,Female,Delhi,86748,8.0,18.0,11.0,3.0,Grocery,9693,60.0
14592,68.0,Female,Bangalore,76347,62.0,16.0,13.0,9.0,Grocery,5602,10.0
14593,18.0,Female,Bangalore,63803,18.0,9.0,11.0,9.0,Electronics,4203,51.0
14594,49.0,Female,Delhi,59341,92.0,32.0,9.0,2.0,Grocery,6505,64.0
14595,42.0,Male,Pune,62870,28.0,12.0,16.0,6.0,Electronics,2218,106.0
14596,46.0,Female,Delhi,83300,75.0,26.0,5.0,3.0,Electronics,4012,56.0
14597,24.0,Female,Bangalore,81844,12.0,41.0,12.0,5.0,Home Decor,4302,160.0
14598,66.0,Male,Delhi,122367,64.0,11.0,3.0,2.0,Electronics,6289,151.0
14599,20.0,Male,Bangalore,31580,2.0,1.0,16.0,4.0,Electronics,3043,91.0
14600,37.0,Male,Delhi,113947,59.0,9.0,19.0,11.0,Fashion,3605,85.0
14601,37.0,Male,Hyderabad,64888,37.0,20.0,17.0,3.0,Fashion,5223,107.0
14602,47.0,Female,Bangalore,67735,4.0,22.0,11.0,2.0,Grocery,6262,79.0
14603,52.0,Female,Pune,91468,41.0,0.0,19.0,6.0,Electronics,5422,109.0
14604,52.0,Female,Hyderabad,91310,45.0,32.0,18.0,11.0,Electronics,3187,102.0
14605,66.0,Female,Delhi,98915,34.0,25.0,9.0,3.0,Home Decor,5213,148.0
14606,56.0,Male,Bangalore,104369,87.0,14.0,13.0,4.0,Electronics,3629,143.0
14607,44.0,Female,Hyderabad,69004,13.0,21.0,6.0,6.0,Home Decor,3114,29.0
14608,43.0,Female,Pune,104690,7.0,24.0,3.0,12.0,Electronics,5816,70.0
14609,31.0,Male,Bangalore,54271,32.0,0.0,12.0,13.0,Fashion,6092,80.0
14610,34.0,Female,Hyderabad,62367,23.0,25.0,9.0,12.0,Fashion,4972,65.0
14611,35.0,Female,Hyderabad,65449,49.0,20.0,9.0,5.0,Fashion,6022,16.0
14612,62.0,Female,Hyderabad,56834,72.0,40.0,15.0,4.0,Grocery,6539,54.0
14613,69.0,Female,Mumbai,71496,47.0,23.0,1.0,13.0,Electronics,104,97.0
14614,46.0,Male,Delhi,92410,37.0,38.0,18.0,14.0,Fashion,5821,7.0
14615,37.0,Male,Bangalore,86283,98.0,15.0,15.0,12.0,Home Decor,8097,60.0
14616,,,,54670,,,,,,4431,
14617,35.0,Male,Bangalore,52611,29.0,15.0,11.0,2.0,Electronics,8074,53.0
14618,21.0,Male,Hyderabad,48616,37.0,12.0,17.0,12.0,Fashion,5630,8.0
14619,18.0,Female,Delhi,72219,23.0,41.0,14.0,13.0,Electronics,5159,126.0
14620,67.0,Female,Pune,30478,38.0,31.0,19.0,10.0,Electronics,5532,85.0
14621,18.0,Male,Bangalore,47734,93.0,49.0,5.0,13.0,Fashion,1957,90.0
14622,43.0,Male,Delhi,58529,44.0,40.0,2.0,4.0,Home Decor,8343,37.0
14623,62.0,Male,Delhi,96384,5.0,43.0,15.0,12.0,Grocery,4005,132.0
14624,37.0,Female,Mumbai,66695,52.0,23.0,19.0,8.0,Electronics,2603,84.0
14625,,,,95146,,,,,,3932,
14626,40.0,Female,Hyderabad,74689,11.0,10.0,13.0,14.0,Fashion,5046,23.0
14627,27.0,Female,Delhi,58142,78.0,14.0,7.0,14.0,Electronics,7258,137.0
14628,28.0,Female,Delhi,59171,2.0,9.0,17.0,14.0,Electronics,4849,166.0
14629,,,,40848,,,,,,4357,
14630,58.0,Male,Mumbai,130079,45.0,40.0,7.0,10.0,Grocery,4389,173.0
14631,22.0,Female,Delhi,97762,49.0,2.0,12.0,10.0,Home Decor,2287,146.0
14632,18.0,Female,Delhi,85093,35.0,15.0,13.0,8.0,Fashion,3946,46.0
14633,34.0,Male,Hyderabad,37417,92.0,43.0,13.0,6.0,Fashion,3819,2.0
14634,39.0,Female,Hyderabad,58709,72.0,16.0,14.0,12.0,Home Decor,5500,176.0
14635,51.0,Female,Pune,45616,32.0,24.0,15.0,10.0,Home Decor,1554,17.0
14636,,,,73189,,,,,,4117,
14637,58.0,Male,Pune,46817,71.0,46.0,6.0,4.0,Home Decor,7615,16.0
14638,46.0,Female,Hyderabad,53242,39.0,34.0,9.0,10.0,Fashion,5839,110.0
14639,21.0,Female,Hyderabad,47471,48.0,36.0,15.0,9.0,Home Decor,6879,173.0
14640,22.0,Male,Mumbai,64006,91.0,12.0,16.0,10.0,Grocery,4213,48.0
14641,28.0,Male,Bangalore,71785,37.0,23.0,2.0,14.0,Home Decor,8332,152.0
14642,68.0,Female,Bangalore,64668,60.0,37.0,3.0,5.0,Electronics,6593,95.0
14643,38.0,Female,Mumbai,108322,81.0,25.0,8.0,10.0,Electronics,5136,92.0
14644,52.0,Male,Bangalore,90277,74.0,8.0,8.0,11.0,Home Decor,6292,161.0
14645,29.0,Female,Hyderabad,50424,4.0,18.0,7.0,6.0,Fashion,2528,106.0
14646,43.0,Male,Bangalore,78140,23.0,27.0,11.0,7.0,Fashion,2486,103.0
14647,68.0,Female,Hyderabad,52483,14.0,6.0,13.0,11.0,Grocery,6614,132.0
14648,36.0,Male,Mumbai,60121,5.0,44.0,8.0,12.0,Fashion,7267,1.0
14649,62.0,Female,Pune,81979,66.0,21.0,9.0,11.0,Grocery,3160,33.0
14650,24.0,Male,Mumbai,86641,24.0,29.0,16.0,13.0,Grocery,6709,131.0
